country,tenor,cutoff_date,forecast_start,forecast_end,forecast_periods,avg_growth_forecast,avg_inflation_forecast,growth_forecast_std,inflation_forecast_std,first_year_growth,first_year_inflation
United Kingdom,yld_5yr,1992-01-01,1992-02-01,1997-01-01,60,3.136094218848911,6.7457162890183,2.353388167385767,0.9399747689525827,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-01-01,1992-02-01,2002-01-01,120,3.1991335088485444,6.668246799697655,2.2318557580321854,0.6667438078842988,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-01-01,1992-02-01,2022-01-01,360,2.672059807268619,6.608527121683315,2.481110154227451,0.3861930778619951,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-02-01,1992-03-01,1994-02-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-02-01,1992-03-01,1997-02-01,60,3.136094218848911,6.706108948543689,2.353388167385767,0.9281740478408516,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-02-01,1992-03-01,2002-02-01,120,3.1991335088485444,6.6747823308626595,2.2318557580321854,0.6544829280607458,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-02-01,1992-03-01,2022-02-01,360,2.672059807268619,6.647927177053727,2.481110154227451,0.37729138877285384,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-03-01,1992-04-01,1994-03-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-03-01,1992-04-01,1997-03-01,60,3.136094218848911,6.702718815744466,2.353388167385767,0.9269294534805491,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-03-01,1992-04-01,2002-03-01,120,3.1991335088485444,6.700241293355552,2.2318557580321854,0.6528096561712913,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-03-01,1992-04-01,2022-03-01,360,2.672059807268619,6.693341968388274,2.481110154227451,0.3758802531824474,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-04-01,1992-05-01,1994-04-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-04-01,1992-05-01,1997-04-01,60,3.136094218848911,6.753645142441735,2.353388167385767,0.9396235989081138,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-04-01,1992-05-01,2002-04-01,120,3.1991335088485444,6.755389904694482,2.2318557580321854,0.6619503335129479,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-04-01,1992-05-01,2022-04-01,360,2.672059807268619,6.747793435368189,2.481110154227451,0.3811491135354153,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-05-01,1992-06-01,1994-05-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-05-01,1992-06-01,1997-05-01,60,3.136094218848911,6.045899949765771,2.353388167385767,1.2164085483215499,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-05-01,1992-06-01,2002-05-01,120,3.1991335088485444,6.339016435739154,2.2318557580321854,0.9176940521268088,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-05-01,1992-06-01,2022-05-01,360,2.672059807268619,6.597902719006204,2.481110154227451,0.5592506471699696,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-06-01,1992-07-01,1994-06-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-06-01,1992-07-01,1997-06-01,60,3.136094218848911,5.923346391050113,2.353388167385767,1.330222314676284,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-06-01,1992-07-01,2002-06-01,120,3.1991335088485444,6.244260740448166,2.2318557580321854,1.0100680126016652,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-06-01,1992-07-01,2022-06-01,360,2.672059807268619,6.545155061436666,2.481110154227451,0.6193378170447531,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-07-01,1992-08-01,1994-07-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-07-01,1992-08-01,1997-07-01,60,3.136094218848911,5.7608660052990865,2.353388167385767,1.4991304821470475,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-07-01,1992-08-01,2002-07-01,120,3.1991335088485444,6.116803511799967,2.2318557580321854,1.1467076597295818,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-07-01,1992-08-01,2022-07-01,360,2.672059807268619,6.476076563146044,2.481110154227451,0.7075233569877033,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-08-01,1992-09-01,1994-08-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-08-01,1992-09-01,1997-08-01,60,3.136094218848911,5.653971331271489,2.353388167385767,1.6178373314386172,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-08-01,1992-09-01,2002-08-01,120,3.1991335088485444,6.014176442580998,2.2318557580321854,1.2409324870008929,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-08-01,1992-09-01,2022-08-01,360,2.672059807268619,6.409269133595007,2.481110154227451,0.7672752885211408,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-09-01,1992-10-01,1994-09-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-09-01,1992-10-01,1997-09-01,60,3.136094218848911,5.502631562882358,2.353388167385767,1.7989031343505888,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-09-01,1992-10-01,2002-09-01,120,3.1991335088485444,5.873196566889317,2.2318557580321854,1.3875098863553166,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-09-01,1992-10-01,2022-09-01,360,2.672059807268619,6.324232230300565,2.481110154227451,0.8603212929397517,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-10-01,1992-11-01,1994-10-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-10-01,1992-11-01,1997-10-01,60,3.136094218848911,5.481428684956566,2.353388167385767,1.82320151084434,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-10-01,1992-11-01,2002-10-01,120,3.1991335088485444,5.8127607604825915,2.2318557580321854,1.4053747953047009,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-10-01,1992-11-01,2022-10-01,360,2.672059807268619,6.262538247082576,2.481110154227451,0.8695535326399348,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-11-01,1992-12-01,1994-11-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-11-01,1992-12-01,1997-11-01,60,3.136094218848911,5.463257963902921,2.353388167385767,1.844492703396281,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-11-01,1992-12-01,2002-11-01,120,3.1991335088485444,5.748415077828706,2.2318557580321854,1.4209700309780786,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-11-01,1992-12-01,2022-11-01,360,2.672059807268619,6.192381872659867,2.481110154227451,0.8764303332536031,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1992-12-01,1993-01-01,1994-12-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1992-12-01,1993-01-01,1997-12-01,60,3.136094218848911,5.376761490433555,2.353388167385767,1.9551044220685543,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1992-12-01,1993-01-01,2002-12-01,120,3.1991335088485444,5.625836910359082,2.2318557580321854,1.5157883384505624,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1992-12-01,1993-01-01,2022-12-01,360,2.672059807268619,6.097023808703596,2.481110154227451,0.9343032154442494,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-01-01,1993-02-01,1995-01-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-01-01,1993-02-01,1998-01-01,60,3.136094218848911,5.364100997981183,2.353388167385767,1.9711907328872733,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-01-01,1993-02-01,2003-01-01,120,3.1991335088485444,5.5583293080973055,2.2318557580321854,1.530669089912076,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-01-01,1993-02-01,2023-01-01,360,2.672059807268619,6.020147307198891,2.481110154227451,0.9399822958796455,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-02-01,1993-03-01,1995-02-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-02-01,1993-03-01,1998-02-01,60,3.136094218848911,5.293964862695101,2.353388167385767,2.0661202526939575,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-02-01,1993-03-01,2003-02-01,120,3.1991335088485444,5.435189784386952,2.2318557580321854,1.6202373289267975,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-02-01,1993-03-01,2023-02-01,360,2.672059807268619,5.919254859842431,2.481110154227451,0.9938144779500208,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-03-01,1993-04-01,1995-03-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-03-01,1993-04-01,1998-03-01,60,3.136094218848911,5.312122872825392,2.353388167385767,2.0408730482067874,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-03-01,1993-04-01,2003-03-01,120,3.1991335088485444,5.388259301834205,2.2318557580321854,1.5982894263791403,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-03-01,1993-04-01,2023-03-01,360,2.672059807268619,5.839699613310927,2.481110154227451,0.9741400973916403,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-04-01,1993-05-01,1995-04-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-04-01,1993-05-01,1998-04-01,60,3.136094218848911,5.329747370400553,2.353388167385767,2.01707787319734,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-04-01,1993-05-01,2003-04-01,120,3.1991335088485444,5.345912783897983,2.2318557580321854,1.5772599369843647,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-04-01,1993-05-01,2023-04-01,360,2.672059807268619,5.764866888096823,2.481110154227451,0.95531962830048,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-05-01,1993-06-01,1995-05-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-05-01,1993-06-01,1998-05-01,60,3.136094218848911,5.320572452836541,2.353388167385767,2.0292232899961573,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-05-01,1993-06-01,2003-05-01,120,3.1991335088485444,5.269963002828795,2.2318557580321854,1.5936215151183843,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-05-01,1993-06-01,2023-05-01,360,2.672059807268619,5.669058676405079,2.481110154227451,0.9600456098155199,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-06-01,1993-07-01,1995-06-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-06-01,1993-07-01,1998-06-01,60,3.136094218848911,5.315544594574768,2.353388167385767,2.0359259470121014,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-06-01,1993-07-01,2003-06-01,120,3.1991335088485444,5.195166390336266,2.2318557580321854,1.6050869186451018,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-06-01,1993-07-01,2023-06-01,360,2.672059807268619,5.567066089794,2.481110154227451,0.9609011953799871,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-07-01,1993-08-01,1995-07-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-07-01,1993-08-01,1998-07-01,60,3.136094218848911,5.312433711084664,2.353388167385767,2.0400927516334884,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-07-01,1993-08-01,2003-07-01,120,3.1991335088485444,5.121692734390566,2.2318557580321854,1.6149615946134532,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-07-01,1993-08-01,2023-07-01,360,2.672059807268619,5.462211074664215,2.481110154227451,0.9605527460883054,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-08-01,1993-09-01,1995-08-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-08-01,1993-09-01,1998-08-01,60,3.136094218848911,5.311239850953334,2.353388167385767,2.041692969755275,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-08-01,1993-09-01,2003-08-01,120,3.1991335088485444,5.054451949947351,2.2318557580321854,1.623140766879759,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-08-01,1993-09-01,2023-08-01,360,2.672059807268619,5.363200256354926,2.481110154227451,0.9597387076967354,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-09-01,1993-10-01,1995-09-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-09-01,1993-10-01,1998-09-01,60,3.136094218848911,5.335273777793561,2.353388167385767,2.0107771506271446,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-09-01,1993-10-01,2003-09-01,120,3.1991335088485444,5.034439306837214,2.2318557580321854,1.5751289181289876,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-09-01,1993-10-01,2023-09-01,360,2.672059807268619,5.268329849593576,2.481110154227451,0.9218631422133726,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-10-01,1993-11-01,1995-10-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-10-01,1993-11-01,1998-10-01,60,3.136094218848911,5.343903436187506,2.353388167385767,2.000442212135278,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-10-01,1993-11-01,2003-10-01,120,3.1991335088485444,4.987297611333038,2.2318557580321854,1.559065393963599,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-10-01,1993-11-01,2023-10-01,360,2.672059807268619,5.157454375854709,2.481110154227451,0.9056663190245812,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-11-01,1993-12-01,1995-11-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-11-01,1993-12-01,1998-11-01,60,3.136094218848911,5.318923921009292,2.353388167385767,2.0323241523759186,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-11-01,1993-12-01,2003-11-01,120,3.1991335088485444,4.831254311274519,2.2318557580321854,1.6521961627154813,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-11-01,1993-12-01,2023-11-01,360,2.672059807268619,5.002434928600033,2.481110154227451,0.9589267034731292,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1993-12-01,1994-01-01,1995-12-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1993-12-01,1994-01-01,1998-12-01,60,3.136094218848911,5.312876177185123,2.353388167385767,2.0409202512040827,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1993-12-01,1994-01-01,2003-12-01,120,3.1991335088485444,4.730049969979311,2.2318557580321854,1.6948236614878316,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1993-12-01,1994-01-01,2023-12-01,360,2.672059807268619,4.866797446829932,2.481110154227451,0.9805700391713285,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1994-01-01,1994-02-01,1996-01-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1994-01-01,1994-02-01,1999-01-01,60,3.136094218848911,5.312813487863371,2.353388167385767,2.0410120087420607,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1994-01-01,1994-02-01,2004-01-01,120,3.1991335088485444,4.658339736305568,2.2318557580321854,1.7115175422211388,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1994-01-01,1994-02-01,2024-01-01,360,2.672059807268619,4.744662833749726,2.481110154227451,0.9872827644696697,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1994-02-01,1994-03-01,1996-02-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
United Kingdom,yld_5yr,1994-02-01,1994-03-01,1999-02-01,60,3.136094218848911,5.312813487863371,2.353388167385767,2.0410120087420607,1.6713529065084185,5.255497316019492
United Kingdom,yld_10yr,1994-02-01,1994-03-01,2004-02-01,120,3.1991335088485444,5.020626702579556,2.2318557580321854,1.4807563389174894,1.6713529065084185,5.255497316019492
United Kingdom,yld_30yr,1994-02-01,1994-03-01,2024-02-01,360,2.672059807268619,4.784266899000698,2.481110154227451,0.8688030909749938,1.6713529065084185,5.255497316019492
United Kingdom,yld_2yr,1994-03-01,1994-04-01,1996-03-01,24,1.8020674279659765,6.100297145950724,0.584526690293088,1.0878013084770073,1.6713529065084185,5.255497316019492
